Retailer,Retailer ID,Date,Month,Region,State,Beverage Brand,Price per Unit,Units Sold
FizzySip,1128299,23-8-2022,01,West,Idaho,Diet Coke,$0.60 ,"5,750"
FizzySip,1128299,23-8-2022,01,West,Idaho,Sprite,$0.55 ,"4,500"
FizzySip,1128299,23-8-2022,01,West,Idaho,Fanta,$0.55 ,"4,000"
FizzySip,1128299,23-8-2022,01,West,Idaho,Powerade,$0.65 ,"4,000"
FizzySip,1128299,23-8-2022,01,West,Idaho,Dasani Water,$0.70 ,"3,750"
FizzySip,1128299,24-9-2022,01,West,Idaho,Coca-Cola,$0.45 ,"5,750"
FizzySip,1128299,24-9-2022,01,West,Idaho,Diet Coke,$0.50 ,"5,750"
FizzySip,1128299,24-9-2022,01,West,Idaho,Sprite,$0.45 ,"4,250"
FizzySip,1128299,24-9-2022,01,West,Idaho,Fanta,$0.45 ,"3,750"
FizzySip,1128299,24-9-2022,01,West,Idaho,Powerade,$0.55 ,"3,750"
FizzySip,1128299,24-9-2022,01,West,Idaho,Dasani Water,$0.60 ,"4,250"
FizzySip,1128299,23-10-2022,01,West,Idaho,Coca-Cola,$0.45 ,"5,000"
FizzySip,1128299,23-10-2022,01,West,Idaho,Diet Coke,$0.50 ,"5,000"
FizzySip,1128299,23-10-2022,01,West,Idaho,Sprite,$0.45 ,"3,250"
FizzySip,1128299,23-10-2022,01,West,Idaho,Fanta,$0.45 ,"3,000"
FizzySip,1128299,23-10-2022,01,West,Idaho,Powerade,$0.55 ,"2,750"
FizzySip,1128299,23-10-2022,01,West,Idaho,Dasani Water,$0.60 ,"3,250"
FizzySip,1128299,23-11-2022,01,West,Idaho,Coca-Cola,$0.45 ,"5,000"
FizzySip,1128299,23-11-2022,01,West,Idaho,Diet Coke,$0.50 ,"5,250"
FizzySip,1128299,23-11-2022,01,West,Idaho,Sprite,$0.45 ,"3,750"
FizzySip,1128299,23-11-2022,01,West,Idaho,Fanta,$0.45 ,"3,500"
FizzySip,1128299,23-11-2022,01,West,Idaho,Powerade,$0.55 ,"3,000"
FizzySip,1128299,23-11-2022,01,West,Idaho,Dasani Water,$0.60 ,"4,250"
FizzySip,1128299,22-12-2022,01,West,Idaho,Coca-Cola,$0.45 ,"6,250"
FizzySip,1128299,22-12-2022,01,West,Idaho,Diet Coke,$0.50 ,"6,250"
FizzySip,1128299,22-12-2022,01,West,Idaho,Sprite,$0.45 ,"4,250"
FizzySip,1128299,22-12-2022,01,West,Idaho,Fanta,$0.45 ,"4,250"
FizzySip,1128299,22-12-2022,01,West,Idaho,Powerade,$0.55 ,"3,500"
FizzySip,1128299,22-12-2022,01,West,Idaho,Dasani Water,$0.60 ,"4,500"
FizzySip,1128299,26-1-2022,01,West,Arizona,Coca-Cola,$0.35 ,"4,750"
FizzySip,1128299,26-1-2022,01,West,Arizona,Diet Coke,$0.45 ,"4,750"
FizzySip,1128299,26-1-2022,01,West,Arizona,Sprite,$0.45 ,"4,750"
FizzySip,1128299,26-1-2022,01,West,Arizona,Fanta,$0.45 ,"3,250"
FizzySip,1128299,26-1-2022,01,West,Arizona,Powerade,$0.50 ,"2,750"
FizzySip,1128299,26-1-2022,01,West,Arizona,Dasani Water,$0.45 ,"4,750"
FizzySip,1128299,26-2-2022,01,West,Arizona,Coca-Cola,$0.35 ,"5,250"
FizzySip,1128299,26-2-2022,01,West,Arizona,Diet Coke,$0.45 ,"4,250"
FizzySip,1128299,26-2-2022,01,West,Arizona,Sprite,$0.45 ,"4,250"
FizzySip,1128299,26-2-2022,01,West,Arizona,Fanta,$0.45 ,"2,750"
FizzySip,1128299,26-2-2022,01,West,Arizona,Powerade,$0.50 ,"2,000"
FizzySip,1128299,26-2-2022,01,West,Arizona,Dasani Water,$0.45 ,"4,000"
FizzySip,1128299,25-3-2022,01,West,Arizona,Coca-Cola,$0.45 ,"5,500"
FizzySip,1128299,25-3-2022,01,West,Arizona,Diet Coke,$0.55 ,"4,000"
FizzySip,1128299,25-3-2022,01,West,Arizona,Sprite,$0.55 ,"4,000"
FizzySip,1128299,25-3-2022,01,West,Arizona,Fanta,$0.55 ,"2,750"
FizzySip,1128299,25-3-2022,01,West,Arizona,Powerade,$0.60 ,"1,750"
FizzySip,1128299,25-3-2022,01,West,Arizona,Dasani Water,$0.55 ,"3,750"
FizzySip,1128299,26-4-2022,01,West,Arizona,Coca-Cola,$0.55 ,"5,500"
FizzySip,1128299,26-4-2022,01,West,Arizona,Diet Coke,$0.60 ,"3,500"
FizzySip,1128299,26-4-2022,01,West,Arizona,Sprite,$0.60 ,"4,000"
FizzySip,1128299,26-4-2022,01,West,Arizona,Fanta,$0.55 ,"3,000"
FizzySip,1128299,26-4-2022,01,West,Arizona,Powerade,$0.60 ,"2,000"
FizzySip,1128299,26-4-2022,01,West,Arizona,Dasani Water,$0.75 ,"3,750"
FizzySip,1128299,27-5-2022,01,West,Arizona,Coca-Cola,$0.55 ,"5,750"
FizzySip,1128299,27-5-2022,01,West,Arizona,Diet Coke,$0.60 ,"4,250"
FizzySip,1128299,27-5-2022,01,West,Arizona,Sprite,$0.60 ,"4,500"
FizzySip,1128299,27-5-2022,01,West,Arizona,Fanta,$0.55 ,"3,500"
FizzySip,1128299,27-5-2022,01,West,Arizona,Powerade,$0.60 ,"2,500"
FizzySip,1128299,27-5-2022,01,West,Arizona,Dasani Water,$0.75 ,"4,250"
FizzySip,1128299,26-6-2022,01,West,Arizona,Coca-Cola,$0.55 ,"7,000"
FizzySip,1128299,26-6-2022,01,West,Arizona,Diet Coke,$0.60 ,"5,500"
FizzySip,1128299,26-6-2022,01,West,Arizona,Sprite,$0.60 ,"5,500"
FizzySip,1128299,26-6-2022,01,West,Arizona,Fanta,$0.55 ,"4,250"
FizzySip,1128299,26-6-2022,01,West,Arizona,Powerade,$0.60 ,"3,000"
FizzySip,1128299,26-6-2022,01,West,Arizona,Dasani Water,$0.75 ,"6,000"
FizzySip,1128299,25-7-2022,01,West,Arizona,Coca-Cola,$0.55 ,"7,500"
FizzySip,1128299,25-7-2022,01,West,Arizona,Diet Coke,$0.60 ,"6,000"
FizzySip,1128299,25-7-2022,01,West,Arizona,Sprite,$0.60 ,"5,500"
FizzySip,1128299,25-7-2022,01,West,Arizona,Fanta,$0.55 ,"4,500"
FizzySip,1128299,25-7-2022,01,West,Arizona,Powerade,$0.60 ,"5,000"
FizzySip,1128299,25-7-2022,01,West,Arizona,Dasani Water,$0.75 ,"5,000"
FizzySip,1128299,26-8-2022,01,West,Arizona,Coca-Cola,$0.60 ,"7,000"
FizzySip,1128299,26-8-2022,01,West,Arizona,Diet Coke,$0.65 ,"6,500"
FizzySip,1128299,26-8-2022,01,West,Arizona,Sprite,$0.60 ,"5,250"
FizzySip,1128299,26-8-2022,01,West,Arizona,Fanta,$0.60 ,"4,750"
FizzySip,1128299,26-8-2022,01,West,Arizona,Powerade,$0.70 ,"4,750"
FizzySip,1128299,26-8-2022,01,West,Arizona,Dasani Water,$0.75 ,"4,500"
FizzySip,1128299,27-9-2022,01,West,Arizona,Coca-Cola,$0.50 ,"6,250"
FizzySip,1128299,27-9-2022,01,West,Arizona,Diet Coke,$0.55 ,"6,250"
FizzySip,1128299,27-9-2022,01,West,Arizona,Sprite,$0.50 ,"4,750"
FizzySip,1128299,27-9-2022,01,West,Arizona,Fanta,$0.50 ,"4,250"
FizzySip,1128299,27-9-2022,01,West,Arizona,Powerade,$0.60 ,"4,250"
FizzySip,1128299,27-9-2022,01,West,Arizona,Dasani Water,$0.65 ,"4,750"
FizzySip,1128299,26-10-2022,01,West,Arizona,Coca-Cola,$0.50 ,"5,500"
FizzySip,1128299,26-10-2022,01,West,Arizona,Diet Coke,$0.55 ,"5,500"
FizzySip,1128299,26-10-2022,01,West,Arizona,Sprite,$0.50 ,"3,750"
FizzySip,1128299,26-10-2022,01,West,Arizona,Fanta,$0.50 ,"3,500"
FizzySip,1128299,26-10-2022,01,West,Arizona,Powerade,$0.60 ,"3,250"
FizzySip,1128299,26-10-2022,01,West,Arizona,Dasani Water,$0.75 ,"3,750"
FizzySip,1128299,26-11-2022,01,West,Arizona,Coca-Cola,$0.60 ,"5,500"
FizzySip,1128299,26-11-2022,01,West,Arizona,Diet Coke,$0.65 ,"6,000"
FizzySip,1128299,26-11-2022,01,West,Arizona,Sprite,$0.60 ,"4,500"
FizzySip,1128299,26-11-2022,01,West,Arizona,Fanta,$0.60 ,"4,250"
FizzySip,1128299,26-11-2022,01,West,Arizona,Powerade,$0.70 ,"3,750"
FizzySip,1128299,26-11-2022,01,West,Arizona,Dasani Water,$0.75 ,"5,000"
FizzySip,1128299,25-12-2022,01,West,Arizona,Coca-Cola,$0.60 ,"7,000"
FizzySip,1128299,25-12-2022,01,West,Arizona,Diet Coke,$0.65 ,"7,000"
FizzySip,1128299,25-12-2022,01,West,Arizona,Sprite,$0.60 ,"5,000"
FizzySip,1128299,25-12-2022,01,West,Arizona,Fanta,$0.60 ,"5,000"
FizzySip,1128299,25-12-2022,01,West,Arizona,Powerade,$0.70 ,"4,250"
FizzySip,1128299,25-12-2022,01,West,Arizona,Dasani Water,$0.75 ,"5,250"
FizzySip,1128299,13-1-2022,01,West,New Mexico,Coca-Cola,$0.30 ,"4,500"
FizzySip,1128299,13-1-2022,01,West,New Mexico,Diet Coke,$0.40 ,"4,500"
FizzySip,1128299,13-1-2022,01,West,New Mexico,Sprite,$0.40 ,"4,500"
FizzySip,1128299,13-1-2022,01,West,New Mexico,Fanta,$0.40 ,"3,000"
FizzySip,1128299,13-1-2022,01,West,New Mexico,Powerade,$0.45 ,"2,500"
FizzySip,1128299,13-1-2022,01,West,New Mexico,Dasani Water,$0.40 ,"4,500"
FizzySip,1128299,13-2-2022,01,West,New Mexico,Coca-Cola,$0.30 ,"5,000"
FizzySip,1128299,13-2-2022,01,West,New Mexico,Diet Coke,$0.40 ,"4,000"
FizzySip,1128299,13-2-2022,01,West,New Mexico,Sprite,$0.40 ,"4,000"
FizzySip,1128299,13-2-2022,01,West,New Mexico,Fanta,$0.40 ,"2,500"
FizzySip,1128299,13-2-2022,01,West,New Mexico,Powerade,$0.45 ,"1,750"
FizzySip,1128299,13-2-2022,01,West,New Mexico,Dasani Water,$0.40 ,"3,750"
FizzySip,1128299,12-3-2022,01,West,New Mexico,Coca-Cola,$0.40 ,"5,250"
FizzySip,1128299,12-3-2022,01,West,New Mexico,Diet Coke,$0.50 ,"3,750"
FizzySip,1128299,12-3-2022,01,West,New Mexico,Sprite,$0.50 ,"3,750"
FizzySip,1128299,12-3-2022,01,West,New Mexico,Fanta,$0.50 ,"2,500"
FizzySip,1128299,12-3-2022,01,West,New Mexico,Powerade,$0.55 ,"1,500"
FizzySip,1128299,12-3-2022,01,West,New Mexico,Dasani Water,$0.50 ,"3,500"
FizzySip,1128299,13-4-2022,01,West,New Mexico,Coca-Cola,$0.50 ,"5,250"
FizzySip,1128299,13-4-2022,01,West,New Mexico,Diet Coke,$0.55 ,"3,250"
FizzySip,1128299,13-4-2022,01,West,New Mexico,Sprite,$0.55 ,"3,750"
FizzySip,1128299,13-4-2022,01,West,New Mexico,Fanta,$0.50 ,"2,750"
FizzySip,1128299,13-4-2022,01,West,New Mexico,Powerade,$0.55 ,"1,750"
FizzySip,1128299,13-4-2022,01,West,New Mexico,Dasani Water,$0.70 ,"3,500"
FizzySip,1128299,14-5-2022,01,West,New Mexico,Coca-Cola,$0.50 ,"5,500"
FizzySip,1128299,14-5-2022,01,West,New Mexico,Diet Coke,$0.55 ,"4,000"
FizzySip,1128299,14-5-2022,01,West,New Mexico,Sprite,$0.55 ,"4,250"
FizzySip,1128299,14-5-2022,01,West,New Mexico,Fanta,$0.50 ,"3,250"
FizzySip,1128299,14-5-2022,01,West,New Mexico,Powerade,$0.55 ,"2,250"
FizzySip,1128299,14-5-2022,01,West,New Mexico,Dasani Water,$0.70 ,"4,000"
FizzySip,1128299,13-6-2022,01,West,New Mexico,Coca-Cola,$0.50 ,"6,750"
FizzySip,1128299,13-6-2022,01,West,New Mexico,Diet Coke,$0.55 ,"5,250"
FizzySip,1128299,13-6-2022,01,West,New Mexico,Sprite,$0.55 ,"5,250"
FizzySip,1128299,13-6-2022,01,West,New Mexico,Fanta,$0.50 ,"4,000"
FizzySip,1128299,13-6-2022,01,West,New Mexico,Powerade,$0.55 ,"2,750"
FizzySip,1128299,13-6-2022,01,West,New Mexico,Dasani Water,$0.70 ,"5,750"
FizzySip,1128299,12-7-2022,01,West,New Mexico,Coca-Cola,$0.50 ,"7,250"
FizzySip,1128299,12-7-2022,01,West,New Mexico,Diet Coke,$0.55 ,"5,750"
FizzySip,1128299,12-7-2022,01,West,New Mexico,Sprite,$0.55 ,"5,250"
FizzySip,1128299,12-7-2022,01,West,New Mexico,Fanta,$0.50 ,"4,250"
FizzySip,1128299,12-7-2022,01,West,New Mexico,Powerade,$0.55 ,"4,750"
FizzySip,1128299,12-7-2022,01,West,New Mexico,Dasani Water,$0.70 ,"4,750"
FizzySip,1128299,13-8-2022,01,West,New Mexico,Coca-Cola,$0.55 ,"6,750"
FizzySip,1128299,13-8-2022,01,West,New Mexico,Diet Coke,$0.60 ,"6,250"
FizzySip,1128299,13-8-2022,01,West,New Mexico,Sprite,$0.55 ,"5,000"
FizzySip,1128299,13-8-2022,01,West,New Mexico,Fanta,$0.55 ,"4,500"
FizzySip,1128299,13-8-2022,01,West,New Mexico,Powerade,$0.65 ,"4,500"
FizzySip,1128299,13-8-2022,01,West,New Mexico,Dasani Water,$0.70 ,"4,250"
FizzySip,1128299,14-9-2022,01,West,New Mexico,Coca-Cola,$0.45 ,"6,000"
FizzySip,1128299,14-9-2022,01,West,New Mexico,Diet Coke,$0.50 ,"6,000"
FizzySip,1128299,14-9-2022,01,West,New Mexico,Sprite,$0.45 ,"4,500"
FizzySip,1128299,14-9-2022,01,West,New Mexico,Fanta,$0.45 ,"4,000"
FizzySip,1128299,14-9-2022,01,West,New Mexico,Powerade,$0.55 ,"4,000"
FizzySip,1128299,14-9-2022,01,West,New Mexico,Dasani Water,$0.60 ,"4,500"
FizzySip,1128299,13-10-2022,01,West,New Mexico,Coca-Cola,$0.45 ,"5,250"
FizzySip,1128299,13-10-2022,01,West,New Mexico,Diet Coke,$0.50 ,"5,250"
FizzySip,1128299,13-10-2022,01,West,New Mexico,Sprite,$0.45 ,"3,500"
FizzySip,1128299,13-10-2022,01,West,New Mexico,Fanta,$0.45 ,"3,250"
FizzySip,1128299,13-10-2022,01,West,New Mexico,Powerade,$0.55 ,"3,000"
FizzySip,1128299,13-10-2022,01,West,New Mexico,Dasani Water,$0.70 ,"3,500"
FizzySip,1128299,13-11-2022,01,West,New Mexico,Coca-Cola,$0.55 ,"5,250"
FizzySip,1128299,13-11-2022,01,West,New Mexico,Diet Coke,$0.60 ,"5,750"
FizzySip,1128299,13-11-2022,01,West,New Mexico,Sprite,$0.55 ,"4,250"
FizzySip,1128299,13-11-2022,01,West,New Mexico,Fanta,$0.55 ,"4,000"
FizzySip,1128299,13-11-2022,01,West,New Mexico,Powerade,$0.65 ,"3,500"
FizzySip,1128299,13-11-2022,01,West,New Mexico,Dasani Water,$0.70 ,"4,750"
FizzySip,1128299,12-12-2022,01,West,New Mexico,Coca-Cola,$0.55 ,"6,750"
FizzySip,1128299,12-12-2022,01,West,New Mexico,Diet Coke,$0.60 ,"6,750"
FizzySip,1128299,12-12-2022,01,West,New Mexico,Sprite,$0.55 ,"4,750"
FizzySip,1128299,12-12-2022,01,West,New Mexico,Fanta,$0.55 ,"4,750"
FizzySip,1128299,12-12-2022,01,West,New Mexico,Powerade,$0.65 ,"4,000"
FizzySip,1128299,12-12-2022,01,West,New Mexico,Dasani Water,$0.70 ,"5,000"
Sodapop,1185732,9-1-2022,01,Southeast,Georgia,Coca-Cola,$0.40 ,"10,250"
Sodapop,1185732,9-1-2022,01,Southeast,Georgia,Diet Coke,$0.40 ,"8,250"
Sodapop,1185732,9-1-2022,01,Southeast,Georgia,Sprite,$0.30 ,"8,250"
Sodapop,1185732,9-1-2022,01,Southeast,Georgia,Fanta,$0.35 ,"6,750"
Sodapop,1185732,9-1-2022,01,Southeast,Georgia,Powerade,$0.50 ,"7,250"
Sodapop,1185732,9-1-2022,01,Southeast,Georgia,Dasani Water,$0.40 ,"8,250"
Sodapop,1185732,7-2-2022,01,Southeast,Georgia,Coca-Cola,$0.40 ,"10,750"
Sodapop,1185732,7-2-2022,01,Southeast,Georgia,Diet Coke,$0.40 ,"7,250"
Sodapop,1185732,7-2-2022,01,Southeast,Georgia,Sprite,$0.30 ,"7,750"
Sodapop,1185732,7-2-2022,01,Southeast,Georgia,Fanta,$0.35 ,"6,250"
Sodapop,1185732,7-2-2022,01,Southeast,Georgia,Powerade,$0.50 ,"7,000"
Sodapop,1185732,7-2-2022,01,Southeast,Georgia,Dasani Water,$0.35 ,"8,000"
Sodapop,1185732,5-3-2022,01,Southeast,Georgia,Coca-Cola,$0.35 ,"10,200"
Sodapop,1185732,5-3-2022,01,Southeast,Georgia,Diet Coke,$0.35 ,"7,000"
Sodapop,1185732,5-3-2022,01,Southeast,Georgia,Sprite,$0.25 ,"7,250"
Sodapop,1185732,5-3-2022,01,Southeast,Georgia,Fanta,$0.30 ,"5,750"
Sodapop,1185732,5-3-2022,01,Southeast,Georgia,Powerade,$0.45 ,"6,250"
Sodapop,1185732,5-3-2022,01,Southeast,Georgia,Dasani Water,$0.35 ,"7,250"
Sodapop,1185732,6-4-2022,01,Southeast,Georgia,Coca-Cola,$0.35 ,"9,750"
Sodapop,1185732,6-4-2022,01,Southeast,Georgia,Diet Coke,$0.35 ,"6,750"
Sodapop,1185732,6-4-2022,01,Southeast,Georgia,Sprite,$0.25 ,"6,750"
Sodapop,1185732,6-4-2022,01,Southeast,Georgia,Fanta,$0.30 ,"6,000"
Sodapop,1185732,6-4-2022,01,Southeast,Georgia,Powerade,$0.50 ,"6,250"
Sodapop,1185732,6-4-2022,01,Southeast,Georgia,Dasani Water,$0.40 ,"7,750"
Sodapop,1185732,5-5-2022,01,Southeast,Georgia,Coca-Cola,$0.50 ,"10,450"
Sodapop,1185732,5-5-2022,01,Southeast,Georgia,Diet Coke,$0.50 ,"7,500"
Sodapop,1185732,5-5-2022,01,Southeast,Georgia,Sprite,$0.45 ,"7,250"
Sodapop,1185732,5-5-2022,01,Southeast,Georgia,Fanta,$0.45 ,"6,750"
Sodapop,1185732,5-5-2022,01,Southeast,Georgia,Powerade,$0.55 ,"7,000"
Sodapop,1185732,5-5-2022,01,Southeast,Georgia,Dasani Water,$0.60 ,"8,000"
Sodapop,1185732,7-6-2022,01,Southeast,Georgia,Coca-Cola,$0.55 ,"10,500"
Sodapop,1185732,7-6-2022,01,Southeast,Georgia,Diet Coke,$0.50 ,"8,000"
Sodapop,1185732,7-6-2022,01,Southeast,Georgia,Sprite,$0.50 ,"7,750"
Sodapop,1185732,7-6-2022,01,Southeast,Georgia,Fanta,$0.50 ,"7,500"
Sodapop,1185732,7-6-2022,01,Southeast,Georgia,Powerade,$0.65 ,"7,500"
Sodapop,1185732,7-6-2022,01,Southeast,Georgia,Dasani Water,$0.70 ,"9,250"
Sodapop,1185732,5-7-2022,01,Southeast,Georgia,Coca-Cola,$0.65 ,"11,500"
Sodapop,1185732,5-7-2022,01,Southeast,Georgia,Diet Coke,$0.60 ,"9,000"
Sodapop,1185732,5-7-2022,01,Southeast,Georgia,Sprite,$0.55 ,"8,250"
Sodapop,1185732,5-7-2022,01,Southeast,Georgia,Fanta,$0.55 ,"7,750"
Sodapop,1185732,5-7-2022,01,Southeast,Georgia,Powerade,$0.65 ,"8,000"
Sodapop,1185732,5-7-2022,01,Southeast,Georgia,Dasani Water,$0.70 ,"9,750"
Sodapop,1185732,6-8-2022,01,Southeast,Georgia,Coca-Cola,$0.65 ,"11,250"
Sodapop,1185732,6-8-2022,01,Southeast,Georgia,Diet Coke,$0.60 ,"9,000"
Sodapop,1185732,6-8-2022,01,Southeast,Georgia,Sprite,$0.55 ,"8,250"
Sodapop,1185732,6-8-2022,01,Southeast,Georgia,Fanta,$0.45 ,"7,750"
Sodapop,1185732,6-8-2022,01,Southeast,Georgia,Powerade,$0.55 ,"7,500"
Sodapop,1185732,6-8-2022,01,Southeast,Georgia,Dasani Water,$0.60 ,"9,250"
Sodapop,1185732,5-9-2022,01,Southeast,Georgia,Coca-Cola,$0.55 ,"10,250"
Sodapop,1185732,5-9-2022,01,Southeast,Georgia,Diet Coke,$0.50 ,"8,250"
Sodapop,1185732,5-9-2022,01,Southeast,Georgia,Sprite,$0.40 ,"7,250"
Sodapop,1185732,5-9-2022,01,Southeast,Georgia,Fanta,$0.40 ,"7,000"
Sodapop,1185732,5-9-2022,01,Southeast,Georgia,Powerade,$0.50 ,"7,000"
Sodapop,1185732,5-9-2022,01,Southeast,Georgia,Dasani Water,$0.55 ,"8,000"
Sodapop,1185732,7-10-2022,01,Southeast,Georgia,Coca-Cola,$0.55 ,"9,750"
Sodapop,1185732,7-10-2022,01,Southeast,Georgia,Diet Coke,$0.45 ,"8,000"
Sodapop,1185732,7-10-2022,01,Southeast,Georgia,Sprite,$0.45 ,"6,750"
Sodapop,1185732,7-10-2022,01,Southeast,Georgia,Fanta,$0.45 ,"6,500"
Sodapop,1185732,7-10-2022,01,Southeast,Georgia,Powerade,$0.55 ,"6,500"
Sodapop,1185732,7-10-2022,01,Southeast,Georgia,Dasani Water,$0.60 ,"7,750"
Sodapop,1185732,6-11-2022,01,Southeast,Georgia,Coca-Cola,$0.55 ,"9,250"
Sodapop,1185732,6-11-2022,01,Southeast,Georgia,Diet Coke,$0.45 ,"7,500"
Sodapop,1185732,6-11-2022,01,Southeast,Georgia,Sprite,$0.45 ,"6,950"
Sodapop,1185732,6-11-2022,01,Southeast,Georgia,Fanta,$0.55 ,"7,500"
Sodapop,1185732,6-11-2022,01,Southeast,Georgia,Powerade,$0.70 ,"7,250"
Sodapop,1185732,6-11-2022,01,Southeast,Georgia,Dasani Water,$0.75 ,"8,250"
Sodapop,1185732,5-12-2022,01,Southeast,Georgia,Coca-Cola,$0.70 ,"10,750"
Sodapop,1185732,5-12-2022,01,Southeast,Georgia,Diet Coke,$0.60 ,"8,750"
Sodapop,1185732,5-12-2022,01,Southeast,Georgia,Sprite,$0.60 ,"8,250"
Sodapop,1185732,5-12-2022,01,Southeast,Georgia,Fanta,$0.60 ,"7,750"
Sodapop,1185732,5-12-2022,01,Southeast,Georgia,Powerade,$0.70 ,"7,750"
Sodapop,1185732,5-12-2022,01,Southeast,Georgia,Dasani Water,$0.75 ,"8,750"
Sodapop,1185732,6-1-2022,01,Southeast,South Carolina,Coca-Cola,$0.35 ,"9,250"
Sodapop,1185732,6-1-2022,01,Southeast,South Carolina,Diet Coke,$0.35 ,"7,250"
Sodapop,1185732,6-1-2022,01,Southeast,South Carolina,Sprite,$0.25 ,"7,250"
Sodapop,1185732,6-1-2022,01,Southeast,South Carolina,Fanta,$0.30 ,"5,750"
Sodapop,1185732,6-1-2022,01,Southeast,South Carolina,Powerade,$0.45 ,"6,250"
Sodapop,1185732,6-1-2022,01,Southeast,South Carolina,Dasani Water,$0.35 ,"7,250"
Sodapop,1185732,4-2-2022,01,Southeast,South Carolina,Coca-Cola,$0.35 ,"9,750"
Sodapop,1185732,4-2-2022,01,Southeast,South Carolina,Diet Coke,$0.35 ,"6,250"
Sodapop,1185732,4-2-2022,01,Southeast,South Carolina,Sprite,$0.25 ,"6,750"
Sodapop,1185732,4-2-2022,01,Southeast,South Carolina,Fanta,$0.30 ,"5,250"
Sodapop,1185732,4-2-2022,01,Southeast,South Carolina,Powerade,$0.45 ,"6,000"
Sodapop,1185732,4-2-2022,01,Southeast,South Carolina,Dasani Water,$0.30 ,"7,000"
Sodapop,1185732,2-3-2022,01,Southeast,South Carolina,Coca-Cola,$0.30 ,"9,200"
Sodapop,1185732,2-3-2022,01,Southeast,South Carolina,Diet Coke,$0.30 ,"6,000"
Sodapop,1185732,2-3-2022,01,Southeast,South Carolina,Sprite,$0.20 ,"6,250"
Sodapop,1185732,2-3-2022,01,Southeast,South Carolina,Fanta,$0.25 ,"4,750"
Sodapop,1185732,2-3-2022,01,Southeast,South Carolina,Powerade,$0.40 ,"5,250"
Sodapop,1185732,2-3-2022,01,Southeast,South Carolina,Dasani Water,$0.30 ,"6,250"
Sodapop,1185732,3-4-2022,01,Southeast,South Carolina,Coca-Cola,$0.30 ,"8,750"
Sodapop,1185732,3-4-2022,01,Southeast,South Carolina,Diet Coke,$0.30 ,"5,750"
Sodapop,1185732,3-4-2022,01,Southeast,South Carolina,Sprite,$0.20 ,"5,750"
Sodapop,1185732,3-4-2022,01,Southeast,South Carolina,Fanta,$0.25 ,"5,000"
Sodapop,1185732,3-4-2022,01,Southeast,South Carolina,Powerade,$0.45 ,"5,250"
Sodapop,1185732,3-4-2022,01,Southeast,South Carolina,Dasani Water,$0.35 ,"6,750"
Sodapop,1185732,2-5-2022,01,Southeast,South Carolina,Coca-Cola,$0.45 ,"9,450"
Sodapop,1185732,2-5-2022,01,Southeast,South Carolina,Diet Coke,$0.45 ,"6,500"
Sodapop,1185732,2-5-2022,01,Southeast,South Carolina,Sprite,$0.40 ,"6,250"
Sodapop,1185732,2-5-2022,01,Southeast,South Carolina,Fanta,$0.40 ,"5,750"
Sodapop,1185732,2-5-2022,01,Southeast,South Carolina,Powerade,$0.50 ,"6,000"
Sodapop,1185732,2-5-2022,01,Southeast,South Carolina,Dasani Water,$0.55 ,"7,000"
Sodapop,1185732,4-6-2022,01,Southeast,South Carolina,Coca-Cola,$0.50 ,"9,500"
Sodapop,1185732,4-6-2022,01,Southeast,South Carolina,Diet Coke,$0.45 ,"7,000"
Sodapop,1185732,4-6-2022,01,Southeast,South Carolina,Sprite,$0.50 ,"6,750"
Sodapop,1185732,4-6-2022,01,Southeast,South Carolina,Fanta,$0.50 ,"6,500"
Sodapop,1185732,4-6-2022,01,Southeast,South Carolina,Powerade,$0.65 ,"6,500"
Sodapop,1185732,4-6-2022,01,Southeast,South Carolina,Dasani Water,$0.70 ,"8,250"
Sodapop,1185732,2-7-2022,01,Southeast,South Carolina,Coca-Cola,$0.65 ,"10,500"
Sodapop,1185732,2-7-2022,01,Southeast,South Carolina,Diet Coke,$0.60 ,"8,000"
Sodapop,1185732,2-7-2022,01,Southeast,South Carolina,Sprite,$0.55 ,"7,250"
Sodapop,1185732,2-7-2022,01,Southeast,South Carolina,Fanta,$0.55 ,"6,750"
Sodapop,1185732,2-7-2022,01,Southeast,South Carolina,Powerade,$0.65 ,"7,000"
Sodapop,1185732,2-7-2022,01,Southeast,South Carolina,Dasani Water,$0.70 ,"8,750"
Sodapop,1185732,3-8-2022,01,Southeast,South Carolina,Coca-Cola,$0.65 ,"10,250"
Sodapop,1185732,3-8-2022,01,Southeast,South Carolina,Diet Coke,$0.60 ,"8,000"
Sodapop,1185732,3-8-2022,01,Southeast,South Carolina,Sprite,$0.55 ,"7,250"
Sodapop,1185732,3-8-2022,01,Southeast,South Carolina,Fanta,$0.45 ,"6,750"
Sodapop,1185732,3-8-2022,01,Southeast,South Carolina,Powerade,$0.55 ,"6,500"
Sodapop,1185732,3-8-2022,01,Southeast,South Carolina,Dasani Water,$0.60 ,"8,250"
Sodapop,1185732,2-9-2022,01,Southeast,South Carolina,Coca-Cola,$0.55 ,"9,250"
Sodapop,1185732,2-9-2022,01,Southeast,South Carolina,Diet Coke,$0.50 ,"7,250"
Sodapop,1185732,2-9-2022,01,Southeast,South Carolina,Sprite,$0.30 ,"6,250"
Sodapop,1185732,2-9-2022,01,Southeast,South Carolina,Fanta,$0.30 ,"6,000"
